File Path	chrom://thermoelectronn/ChromeleonLocal/Hunter/Alex V/OA Runs/11-2022 OA Column/OA and AA (mM) Standards.seq/472.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	WH 1
Injection Number	241
Position	RA2
Comment	
Processing Method	New Processing Method
Instrument Method	Final-Optomized-OA-Column-SCFA-Method
Type	Unknown
Status	Finished
Injection Date	2/2/2023
Injection Time	6:10:21 PM
Injection Volume (µl)	6.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	32.000000
Data Points	9601
Detector	UV
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.856156
Signal Max.	120.486780
Channel	UV_VIS_1
Driver Name	MWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:210 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
7.036667	0.2	0.110580
7.040000	0.2	0.111485
7.043333	0.2	0.112941
7.046667	0.2	0.114578
7.050000	0.2	0.116128
7.053333	0.2	0.117627
7.056667	0.2	0.119390
7.060000	0.2	0.121509
7.063333	0.2	0.123504
7.066667	0.2	0.124583
7.070000	0.2	0.124338
7.073333	0.2	0.123122
7.076667	0.2	0.121521
7.080000	0.2	0.119741
7.083333	0.2	0.117637
7.086667	0.2	0.115126
7.090000	0.2	0.112629
7.093333	0.2	0.110927
7.096667	0.2	0.110524
7.100000	0.2	0.111446
7.103333	0.2	0.113572
7.106667	0.2	0.116950
7.110000	0.2	0.121583
7.113333	0.2	0.126855
7.116667	0.2	0.131687
7.120000	0.2	0.135439
7.123333	0.2	0.138246
7.126667	0.2	0.140562
7.130000	0.2	0.142900
7.133333	0.2	0.145731
7.136667	0.2	0.149084
7.140000	0.2	0.152430
7.143333	0.2	0.155308
7.146667	0.2	0.157788
7.150000	0.2	0.160318
7.153333	0.2	0.163566
7.156667	0.2	0.168306
7.160000	0.2	0.175096
7.163333	0.2	0.183769
7.166667	0.2	0.193083
7.170000	0.2	0.201319
7.173333	0.2	0.207585
7.176667	0.2	0.212177
7.180000	0.2	0.215899
7.183333	0.2	0.219686
7.186667	0.2	0.224457
7.190000	0.2	0.230797
7.193333	0.2	0.239045
7.196667	0.2	0.249323
7.200000	0.2	0.261021
7.203333	0.2	0.272793
7.206667	0.2	0.283329
7.210000	0.2	0.292039
7.213333	0.2	0.299083
7.216667	0.2	0.304873
7.220000	0.2	0.310017
7.223333	0.2	0.315556
7.226667	0.2	0.322069
7.230000	0.2	0.328947
7.233333	0.2	0.335563
7.236667	0.2	0.342274
7.240000	0.2	0.349743
7.243333	0.2	0.358028
7.246667	0.2	0.366426
7.250000	0.2	0.374001
7.253333	0.2	0.380357
7.256667	0.2	0.385600
7.260000	0.2	0.389596
7.263333	0.2	0.392039
7.266667	0.2	0.393271
7.270000	0.2	0.394166
7.273333	0.2	0.395339
7.276667	0.2	0.397124
7.280000	0.2	0.399778
7.283333	0.2	0.403024
7.286667	0.2	0.405923
7.290000	0.2	0.407718
7.293333	0.2	0.408466
7.296667	0.2	0.408614
7.300000	0.2	0.408446
7.303333	0.2	0.408096
7.306667	0.2	0.407433
7.310000	0.2	0.405726
7.313333	0.2	0.402202
7.316667	0.2	0.397140
7.320000	0.2	0.391928
7.323333	0.2	0.387981
7.326667	0.2	0.385858
7.330000	0.2	0.385336
7.333333	0.2	0.385750
7.336667	0.2	0.386220
7.340000	0.2	0.386080
7.343333	0.2	0.385170
7.346667	0.2	0.383866
7.350000	0.2	0.382844
7.353333	0.2	0.382418
7.356667	0.2	0.382290
7.360000	0.2	0.382199
7.363333	0.2	0.382256
7.366667	0.2	0.382637
7.370000	0.2	0.383588
7.373333	0.2	0.385464
7.376667	0.2	0.388308
7.380000	0.2	0.391625
7.383333	0.2	0.394718
7.386667	0.2	0.397153
7.390000	0.2	0.398905
7.393333	0.2	0.400371
7.396667	0.2	0.402252
7.400000	0.2	0.404930
7.403333	0.2	0.408304
7.406667	0.2	0.412532
7.410000	0.2	0.418068
7.413333	0.2	0.424571
7.416667	0.2	0.430593
7.420000	0.2	0.434842
7.423333	0.2	0.437292
7.426667	0.2	0.438838
7.430000	0.2	0.440308
7.433333	0.2	0.441972
7.436667	0.2	0.443679
7.440000	0.2	0.445262
7.443333	0.2	0.446881
7.446667	0.2	0.448986
7.450000	0.2	0.451745
7.453333	0.2	0.454592
7.456667	0.2	0.456597
7.460000	0.2	0.457230
7.463333	0.2	0.456419
7.466667	0.2	0.453888
7.470000	0.2	0.449294
7.473333	0.2	0.443131
7.476667	0.2	0.436699
7.480000	0.2	0.431043
7.483333	0.2	0.426272
7.486667	0.2	0.421776
7.490000	0.2	0.416804
7.493333	0.2	0.410974
7.496667	0.2	0.404361
7.500000	0.2	0.397134
7.503333	0.2	0.389544
7.506667	0.2	0.382135
7.510000	0.2	0.375317
7.513333	0.2	0.368921
7.516667	0.2	0.362512
7.520000	0.2	0.355717
7.523333	0.2	0.348270
7.526667	0.2	0.340238
7.530000	0.2	0.331944
7.533333	0.2	0.323377
7.536667	0.2	0.314003
7.540000	0.2	0.303374
7.543333	0.2	0.291971
7.546667	0.2	0.281272
7.550000	0.2	0.272586
7.553333	0.2	0.265876
7.556667	0.2	0.259911
7.560000	0.2	0.253546
7.563333	0.2	0.246427
7.566667	0.2	0.238530
7.570000	0.2	0.229979
7.573333	0.2	0.221318
7.576667	0.2	0.213205
7.580000	0.2	0.205939
7.583333	0.2	0.199465
7.586667	0.2	0.193639
7.590000	0.2	0.188320
7.593333	0.2	0.183174
7.596667	0.2	0.177836
7.600000	0.2	0.172394
7.603333	0.2	0.167423
7.606667	0.2	0.163559
7.610000	0.2	0.160902
7.613333	0.2	0.158627
7.616667	0.2	0.155631
7.620000	0.2	0.151935
7.623333	0.2	0.148766
7.626667	0.2	0.146869
7.630000	0.2	0.145634
7.633333	0.2	0.144015
7.636667	0.2	0.141372
7.640000	0.2	0.137555
7.643333	0.2	0.133090
7.646667	0.2	0.129200
7.650000	0.2	0.126946
7.653333	0.2	0.126154
7.656667	0.2	0.125432
7.660000	0.2	0.123409
7.663333	0.2	0.119977
7.666667	0.2	0.116180
7.670000	0.2	0.113111
7.673333	0.2	0.111303
7.676667	0.2	0.110798
7.680000	0.2	0.111357
7.683333	0.2	0.112674
7.686667	0.2	0.114400
7.690000	0.2	0.116103
7.693333	0.2	0.117452
7.696667	0.2	0.118352
7.700000	0.2	0.118878
7.703333	0.2	0.119162
7.706667	0.2	0.119301
7.710000	0.2	0.119284
7.713333	0.2	0.118987
7.716667	0.2	0.118284
7.720000	0.2	0.117323
7.723333	0.2	0.116640
7.726667	0.2	0.116568
7.730000	0.2	0.116761
7.733333	0.2	0.116846
7.736667	0.2	0.117033
7.740000	0.2	0.117612
7.743333	0.2	0.118445
7.746667	0.2	0.119163
7.750000	0.2	0.119554
7.753333	0.2	0.119844
7.756667	0.2	0.120431
7.760000	0.2	0.121112
7.763333	0.2	0.120965
7.766667	0.2	0.119174
7.770000	0.2	0.115851
7.773333	0.2	0.111862
7.776667	0.2	0.107978
7.780000	0.2	0.104818
7.783333	0.2	0.103134
7.786667	0.2	0.103074
7.790000	0.2	0.103719
7.793333	0.2	0.104022
7.796667	0.2	0.103813
7.800000	0.2	0.103767
7.803333	0.2	0.104648
7.806667	0.2	0.106612
7.810000	0.2	0.109184
7.813333	0.2	0.111638
7.816667	0.2	0.113191
7.820000	0.2	0.113310
7.823333	0.2	0.112160
7.826667	0.2	0.110523
7.830000	0.2	0.109337
7.833333	0.2	0.109142
7.836667	0.2	0.109700
7.840000	0.2	0.110346
7.843333	0.2	0.110580
7.846667	0.2	0.110407
7.850000	0.2	0.110455
7.853333	0.2	0.111334
7.856667	0.2	0.112783
7.860000	0.2	0.113881
7.863333	0.2	0.113832
7.866667	0.2	0.112258
7.870000	0.2	0.109444
7.873333	0.2	0.106606
7.876667	0.2	0.105030
7.880000	0.2	0.104790
7.883333	0.2	0.105087
7.886667	0.2	0.105450
7.890000	0.2	0.106055
7.893333	0.2	0.107142
7.896667	0.2	0.108399
7.900000	0.2	0.109164
7.903333	0.2	0.109143
7.906667	0.2	0.108487
7.910000	0.2	0.107278
7.913333	0.2	0.105351
7.916667	0.2	0.102815
7.920000	0.2	0.100530
7.923333	0.2	0.099463
7.926667	0.2	0.099878
7.930000	0.2	0.101295
7.933333	0.2	0.102733
7.936667	0.2	0.103337
7.940000	0.2	0.103081
7.943333	0.2	0.102470
7.946667	0.2	0.101795
7.950000	0.2	0.101168
7.953333	0.2	0.100991
7.956667	0.2	0.101668
7.960000	0.2	0.102793
7.963333	0.2	0.103294
7.966667	0.2	0.102552
7.970000	0.2	0.100867
7.973333	0.2	0.098964
7.976667	0.2	0.097628
7.980000	0.2	0.097473
7.983333	0.2	0.098391
7.986667	0.2	0.099416
7.990000	0.2	0.099671
7.993333	0.2	0.099254
7.996667	0.2	0.098842
8.000000	0.2	0.098603
8.003333	0.2	0.097936
8.006667	0.2	0.096532
8.010000	0.2	0.095011
8.013333	0.2	0.093994
8.016667	0.2	0.093528
8.020000	0.2	0.093632
8.023333	0.2	0.094363
8.026667	0.2	0.095491
8.030000	0.2	0.096805
8.033333	0.2	0.098274
8.036667	0.2	0.099602
8.040000	0.2	0.100359
8.043333	0.2	0.100711
8.046667	0.2	0.101243
8.050000	0.2	0.102042
8.053333	0.2	0.102627
8.056667	0.2	0.102749
8.060000	0.2	0.102708
8.063333	0.2	0.102939
8.066667	0.2	0.103732
8.070000	0.2	0.105291
8.073333	0.2	0.107622
8.076667	0.2	0.110375
8.080000	0.2	0.112878
8.083333	0.2	0.114279
8.086667	0.2	0.114033
8.090000	0.2	0.112542
8.093333	0.2	0.110968
8.096667	0.2	0.110343
8.100000	0.2	0.110991
8.103333	0.2	0.112636
8.106667	0.2	0.114865
8.110000	0.2	0.117246
8.113333	0.2	0.119126
8.116667	0.2	0.119922
8.120000	0.2	0.119719
8.123333	0.2	0.119385
8.126667	0.2	0.119974
8.130000	0.2	0.121809
8.133333	0.2	0.124109
8.136667	0.2	0.125513
8.140000	0.2	0.125123
8.143333	0.2	0.123194
8.146667	0.2	0.120821
8.150000	0.2	0.118996
8.153333	0.2	0.117859
8.156667	0.2	0.116781
8.160000	0.2	0.115320
8.163333	0.2	0.113651
8.166667	0.2	0.112017
8.170000	0.2	0.110608
8.173333	0.2	0.109656
8.176667	0.2	0.108936
8.180000	0.2	0.108080
8.183333	0.2	0.107752
8.186667	0.2	0.109241
8.190000	0.2	0.112647
8.193333	0.2	0.116474
8.196667	0.2	0.118782
8.200000	0.2	0.118422
8.203333	0.2	0.115750
8.206667	0.2	0.112219
8.210000	0.2	0.109144
8.213333	0.2	0.107326
8.216667	0.2	0.107464
8.220000	0.2	0.109877
8.223333	0.2	0.113668
8.226667	0.2	0.116934
8.230000	0.2	0.118371
8.233333	0.2	0.118072
8.236667	0.2	0.116651
8.240000	0.2	0.114562
8.243333	0.2	0.112168
8.246667	0.2	0.109794
8.250000	0.2	0.107787
8.253333	0.2	0.106610
8.256667	0.2	0.106562
8.260000	0.2	0.107303
8.263333	0.2	0.108082
8.266667	0.2	0.108388
8.270000	0.2	0.108148
8.273333	0.2	0.107709
8.276667	0.2	0.107722
8.280000	0.2	0.108582
8.283333	0.2	0.109795
8.286667	0.2	0.110377
8.290000	0.2	0.110021
8.293333	0.2	0.109359
8.296667	0.2	0.109132
8.300000	0.2	0.109519
8.303333	0.2	0.110060
8.306667	0.2	0.110100
8.310000	0.2	0.109603
8.313333	0.2	0.109228
8.316667	0.2	0.109469
8.320000	0.2	0.110229
8.323333	0.2	0.111059
8.326667	0.2	0.111486
8.330000	0.2	0.111520
8.333333	0.2	0.111778
8.336667	0.2	0.112689
8.340000	0.2	0.113987
8.343333	0.2	0.115267
8.346667	0.2	0.116583
8.350000	0.2	0.118226
8.353333	0.2	0.120420
8.356667	0.2	0.123386
8.360000	0.2	0.127331
8.363333	0.2	0.132187
8.366667	0.2	0.137402
8.370000	0.2	0.142423
8.373333	0.2	0.147507
8.376667	0.2	0.153438
8.380000	0.2	0.160512
8.383333	0.2	0.168263
8.386667	0.2	0.175872
8.390000	0.2	0.182807
8.393333	0.2	0.189209
8.396667	0.2	0.195471
8.400000	0.2	0.201635
8.403333	0.2	0.207531
8.406667	0.2	0.213531
8.410000	0.2	0.220668
8.413333	0.2	0.229757
8.416667	0.2	0.240652
8.420000	0.2	0.252429
8.423333	0.2	0.264151
8.426667	0.2	0.275569
8.430000	0.2	0.287049
8.433333	0.2	0.298811
8.436667	0.2	0.310551
8.440000	0.2	0.322004
8.443333	0.2	0.333512
8.446667	0.2	0.345676
8.450000	0.2	0.358691
8.453333	0.2	0.372457
8.456667	0.2	0.386953
8.460000	0.2	0.401876
8.463333	0.2	0.416304
8.466667	0.2	0.429225
8.470000	0.2	0.440182
8.473333	0.2	0.449506
8.476667	0.2	0.458253
8.480000	0.2	0.467617
8.483333	0.2	0.477792
8.486667	0.2	0.487579
8.490000	0.2	0.495540
8.493333	0.2	0.501316
8.496667	0.2	0.505674
8.500000	0.2	0.509455
8.503333	0.2	0.512785
8.506667	0.2	0.515353
8.510000	0.2	0.516948
8.513333	0.2	0.517670
8.516667	0.2	0.518053
8.520000	0.2	0.518586
8.523333	0.2	0.518648
8.526667	0.2	0.516676
8.530000	0.2	0.511717
8.533333	0.2	0.504137
8.536667	0.2	0.495078
8.540000	0.2	0.485687
8.543333	0.2	0.476473
8.546667	0.2	0.467452
8.550000	0.2	0.458679
8.553333	0.2	0.450004
8.556667	0.2	0.440776
8.560000	0.2	0.430464
8.563333	0.2	0.419382
8.566667	0.2	0.408312
8.570000	0.2	0.397634
8.573333	0.2	0.387261
8.576667	0.2	0.377011
8.580000	0.2	0.366458
8.583333	0.2	0.355127
8.586667	0.2	0.343419
8.590000	0.2	0.332416
8.593333	0.2	0.322443
8.596667	0.2	0.312657
8.600000	0.2	0.302026
8.603333	0.2	0.290314
8.606667	0.2	0.278351
8.610000	0.2	0.267433
8.613333	0.2	0.258143
8.616667	0.2	0.249868
8.620000	0.2	0.241663
8.623333	0.2	0.233315
8.626667	0.2	0.225462
8.630000	0.2	0.218792
8.633333	0.2	0.213232
8.636667	0.2	0.208207
8.640000	0.2	0.203559
8.643333	0.2	0.199411
8.646667	0.2	0.195292
8.650000	0.2	0.190430
8.653333	0.2	0.184723
8.656667	0.2	0.178641
8.660000	0.2	0.172691
8.663333	0.2	0.167405
8.666667	0.2	0.163260
8.670000	0.2	0.160328
8.673333	0.2	0.158275
8.676667	0.2	0.156925
8.680000	0.2	0.156473
8.683333	0.2	0.156916
8.686667	0.2	0.157737
8.690000	0.2	0.158203
8.693333	0.2	0.157700
8.696667	0.2	0.155928
8.700000	0.2	0.153051
8.703333	0.2	0.149708
8.706667	0.2	0.146638
8.710000	0.2	0.144316
8.713333	0.2	0.142984
8.716667	0.2	0.142587
8.720000	0.2	0.142499
8.723333	0.2	0.141875
8.726667	0.2	0.140513
8.730000	0.2	0.139121
8.733333	0.2	0.138569
8.736667	0.2	0.138899
8.740000	0.2	0.139323
8.743333	0.2	0.139299
8.746667	0.2	0.139114
8.750000	0.2	0.139292
8.753333	0.2	0.139995
8.756667	0.2	0.141150
8.760000	0.2	0.142692
8.763333	0.2	0.144379
8.766667	0.2	0.145523
8.770000	0.2	0.145577
8.773333	0.2	0.144871
8.776667	0.2	0.143962
8.780000	0.2	0.142675
8.783333	0.2	0.140564
8.786667	0.2	0.137778
8.790000	0.2	0.135015
8.793333	0.2	0.132938
8.796667	0.2	0.131723
8.800000	0.2	0.131016
8.803333	0.2	0.130378
8.806667	0.2	0.129795
8.810000	0.2	0.129831
8.813333	0.2	0.131122
8.816667	0.2	0.133418
8.820000	0.2	0.135358
8.823333	0.2	0.135653
8.826667	0.2	0.134377
8.830000	0.2	0.132768
8.833333	0.2	0.132017
8.836667	0.2	0.132603
8.840000	0.2	0.134166
8.843333	0.2	0.135495
8.846667	0.2	0.135276
8.850000	0.2	0.133300
8.853333	0.2	0.130582
8.856667	0.2	0.128065
8.860000	0.2	0.125735
8.863333	0.2	0.123240
8.866667	0.2	0.120602
8.870000	0.2	0.118051
8.873333	0.2	0.115828
8.876667	0.2	0.114091
8.880000	0.2	0.112767
8.883333	0.2	0.111857
8.886667	0.2	0.111797
8.890000	0.2	0.113034
8.893333	0.2	0.115229
8.896667	0.2	0.117215
8.900000	0.2	0.117989
8.903333	0.2	0.117523
8.906667	0.2	0.116452
8.910000	0.2	0.115241
8.913333	0.2	0.113948
8.916667	0.2	0.112710
8.920000	0.2	0.111964
8.923333	0.2	0.112015
8.926667	0.2	0.112700
8.930000	0.2	0.113645
8.933333	0.2	0.114514
8.936667	0.2	0.114817
8.940000	0.2	0.114042
8.943333	0.2	0.112348
8.946667	0.2	0.110620
8.950000	0.2	0.109599
8.953333	0.2	0.109269
8.956667	0.2	0.109165
8.960000	0.2	0.109034
8.963333	0.2	0.109048
8.966667	0.2	0.109599
8.970000	0.2	0.110949
8.973333	0.2	0.112790
8.976667	0.2	0.114337
8.980000	0.2	0.115208
8.983333	0.2	0.115823
8.986667	0.2	0.116689
8.990000	0.2	0.117700
8.993333	0.2	0.118299
8.996667	0.2	0.117968
9.000000	0.2	0.116561
9.003333	0.2	0.114592
9.006667	0.2	0.113319
9.010000	0.2	0.113867
9.013333	0.2	0.116019
9.016667	0.2	0.118398
9.020000	0.2	0.119822
9.023333	0.2	0.120129
9.026667	0.2	0.119877
9.030000	0.2	0.119722
9.033333	0.2	0.120186
9.036667	0.2	0.121417
9.040000	0.2	0.122970
9.043333	0.2	0.124325
9.046667	0.2	0.125563
9.050000	0.2	0.127169
9.053333	0.2	0.129540
9.056667	0.2	0.132918
9.060000	0.2	0.137308
9.063333	0.2	0.142339
9.066667	0.2	0.147424
9.070000	0.2	0.152104
9.073333	0.2	0.156474
9.076667	0.2	0.161072
9.080000	0.2	0.166190
9.083333	0.2	0.171645
9.086667	0.2	0.177126
9.090000	0.2	0.182418
9.093333	0.2	0.187425
9.096667	0.2	0.192122
9.100000	0.2	0.196516
9.103333	0.2	0.200724
9.106667	0.2	0.205019
9.110000	0.2	0.209632
9.113333	0.2	0.214591
9.116667	0.2	0.219805
9.120000	0.2	0.225174
9.123333	0.2	0.230670
9.126667	0.2	0.236312
9.130000	0.2	0.241872
9.133333	0.2	0.246884
9.136667	0.2	0.251013
9.140000	0.2	0.254145
9.143333	0.2	0.256612
9.146667	0.2	0.259428
9.150000	0.2	0.263566
9.153333	0.2	0.269031
9.156667	0.2	0.274878
9.160000	0.2	0.280222
9.163333	0.2	0.285063
9.166667	0.2	0.289800
9.170000	0.2	0.294316
9.173333	0.2	0.297983
9.176667	0.2	0.300339
9.180000	0.2	0.301425
9.183333	0.2	0.301478
9.186667	0.2	0.300622
9.190000	0.2	0.298932
9.193333	0.2	0.296539
9.196667	0.2	0.293720
9.200000	0.2	0.291037
9.203333	0.2	0.288950
9.206667	0.2	0.287289
9.210000	0.2	0.285631
9.213333	0.2	0.283850
9.216667	0.2	0.281979
9.220000	0.2	0.280055
9.223333	0.2	0.278230
9.226667	0.2	0.276504
9.230000	0.2	0.274348
9.233333	0.2	0.271158
9.236667	0.2	0.267176
9.240000	0.2	0.263402
9.243333	0.2	0.260431
9.246667	0.2	0.257821
9.250000	0.2	0.254963
9.253333	0.2	0.252045
9.256667	0.2	0.249498
9.260000	0.2	0.247019
9.263333	0.2	0.243823
9.266667	0.2	0.239554
9.270000	0.2	0.234282
9.273333	0.2	0.227789
9.276667	0.2	0.219702
9.280000	0.2	0.210256
9.283333	0.2	0.200265
9.286667	0.2	0.190679
9.290000	0.2	0.182586
9.293333	0.2	0.176798
9.296667	0.2	0.172971
9.300000	0.2	0.169907
9.303333	0.2	0.166850
9.306667	0.2	0.163926
9.310000	0.2	0.161432
9.313333	0.2	0.159351
9.316667	0.2	0.157607
9.320000	0.2	0.156158
9.323333	0.2	0.154856
9.326667	0.2	0.153607
9.330000	0.2	0.152280
9.333333	0.2	0.150470
9.336667	0.2	0.147870
9.340000	0.2	0.144707
9.343333	0.2	0.141497
9.346667	0.2	0.138641
9.350000	0.2	0.136179
9.353333	0.2	0.133685
9.356667	0.2	0.130801
9.360000	0.2	0.127758
9.363333	0.2	0.124933
9.366667	0.2	0.122341
9.370000	0.2	0.119952
9.373333	0.2	0.118192
9.376667	0.2	0.117611
9.380000	0.2	0.118281
9.383333	0.2	0.119885
9.386667	0.2	0.121942
9.390000	0.2	0.123666
9.393333	0.2	0.124204
9.396667	0.2	0.123333
9.400000	0.2	0.121619
9.403333	0.2	0.119794
9.406667	0.2	0.118171
9.410000	0.2	0.116628
9.413333	0.2	0.114855
9.416667	0.2	0.112449
9.420000	0.2	0.109174
9.423333	0.2	0.105316
9.426667	0.2	0.101546
9.430000	0.2	0.098470
9.433333	0.2	0.096389
9.436667	0.2	0.095303
9.440000	0.2	0.095187
9.443333	0.2	0.096251
9.446667	0.2	0.098643
9.450000	0.2	0.101980
9.453333	0.2	0.105471
9.456667	0.2	0.108477
9.460000	0.2	0.110785
9.463333	0.2	0.112262
9.466667	0.2	0.112762
9.470000	0.2	0.112608
9.473333	0.2	0.112590
9.476667	0.2	0.113180
9.480000	0.2	0.113914
9.483333	0.2	0.113876
9.486667	0.2	0.112765
9.490000	0.2	0.110928
9.493333	0.2	0.108703
9.496667	0.2	0.106281
9.500000	0.2	0.103893
9.503333	0.2	0.102050
9.506667	0.2	0.101497
9.510000	0.2	0.102420
9.513333	0.2	0.104201
9.516667	0.2	0.106141
9.520000	0.2	0.107708
9.523333	0.2	0.108222
9.526667	0.2	0.106984
9.530000	0.2	0.104020
9.533333	0.2	0.100635
9.536667	0.2	0.098869
9.540000	0.2	0.100073
9.543333	0.2	0.103804
9.546667	0.2	0.108078
9.550000	0.2	0.110776
9.553333	0.2	0.110995
9.556667	0.2	0.109422
9.560000	0.2	0.107403
9.563333	0.2	0.105630
9.566667	0.2	0.104154
9.570000	0.2	0.103348
9.573333	0.2	0.103821
9.576667	0.2	0.105270
9.580000	0.2	0.106401
9.583333	0.2	0.106249
9.586667	0.2	0.105018
9.590000	0.2	0.103640
9.593333	0.2	0.103129
9.596667	0.2	0.104107
9.600000	0.2	0.106044
9.603333	0.2	0.107418
9.606667	0.2	0.107365
9.610000	0.2	0.106644
9.613333	0.2	0.106754
9.616667	0.2	0.108348
9.620000	0.2	0.110723
9.623333	0.2	0.112623
9.626667	0.2	0.113035
9.630000	0.2	0.111694
9.633333	0.2	0.109289
9.636667	0.2	0.106798
9.640000	0.2	0.104730
9.643333	0.2	0.103195
9.646667	0.2	0.102301
9.650000	0.2	0.102153
9.653333	0.2	0.102572
9.656667	0.2	0.103357
9.660000	0.2	0.104662
9.663333	0.2	0.106490
9.666667	0.2	0.108118
9.670000	0.2	0.108467
9.673333	0.2	0.107104
9.676667	0.2	0.104807
9.680000	0.2	0.103016
9.683333	0.2	0.102861
9.686667	0.2	0.104641
9.690000	0.2	0.107695
9.693333	0.2	0.110746
9.696667	0.2	0.112775
9.700000	0.2	0.113666
9.703333	0.2	0.114003
9.706667	0.2	0.114441
9.710000	0.2	0.115179
9.713333	0.2	0.115709
9.716667	0.2	0.115427
9.720000	0.2	0.114502
9.723333	0.2	0.113543
9.726667	0.2	0.112934
9.730000	0.2	0.113039
9.733333	0.2	0.114178
9.736667	0.2	0.115810
9.740000	0.2	0.116613
9.743333	0.2	0.115796
9.746667	0.2	0.113780
9.750000	0.2	0.111759
9.753333	0.2	0.110926
9.756667	0.2	0.111790
9.760000	0.2	0.113857
9.763333	0.2	0.115895
9.766667	0.2	0.116733
9.770000	0.2	0.115972
9.773333	0.2	0.114111
9.776667	0.2	0.112216
9.780000	0.2	0.111172
9.783333	0.2	0.111064
9.786667	0.2	0.111540
9.790000	0.2	0.112369
9.793333	0.2	0.113454
9.796667	0.2	0.114778
9.800000	0.2	0.116195
9.803333	0.2	0.117044
9.806667	0.2	0.116514
9.810000	0.2	0.114647
9.813333	0.2	0.112576
9.816667	0.2	0.111743
9.820000	0.2	0.112974
9.823333	0.2	0.115989
9.826667	0.2	0.119705
9.830000	0.2	0.123040
9.833333	0.2	0.125401
9.836667	0.2	0.126751
9.840000	0.2	0.127388
9.843333	0.2	0.127563
9.846667	0.2	0.127511
9.850000	0.2	0.127579
9.853333	0.2	0.128054
9.856667	0.2	0.129026
9.860000	0.2	0.130332
9.863333	0.2	0.131733
9.866667	0.2	0.133333
9.870000	0.2	0.135516
9.873333	0.2	0.138234
9.876667	0.2	0.140566
9.880000	0.2	0.141402
9.883333	0.2	0.140665
9.886667	0.2	0.139444
9.890000	0.2	0.138868
9.893333	0.2	0.139138
9.896667	0.2	0.139556
9.900000	0.2	0.139537
9.903333	0.2	0.139380
9.906667	0.2	0.139540
9.910000	0.2	0.139723
9.913333	0.2	0.139386
9.916667	0.2	0.138613
9.920000	0.2	0.138025
9.923333	0.2	0.138121
9.926667	0.2	0.138860
9.930000	0.2	0.139553
9.933333	0.2	0.139281
9.936667	0.2	0.137782
9.940000	0.2	0.135818
9.943333	0.2	0.134490
9.946667	0.2	0.134245
9.950000	0.2	0.134546
9.953333	0.2	0.134494
9.956667	0.2	0.133725
9.960000	0.2	0.132641
9.963333	0.2	0.131760
9.966667	0.2	0.131177
9.970000	0.2	0.130746
9.973333	0.2	0.130247
9.976667	0.2	0.129449
9.980000	0.2	0.128544
9.983333	0.2	0.128138
9.986667	0.2	0.128414
9.990000	0.2	0.128711
9.993333	0.2	0.128092
9.996667	0.2	0.126199
10.000000	0.2	0.123606
10.003333	0.2	0.121540
10.006667	0.2	0.121082
10.010000	0.2	0.122337
10.013333	0.2	0.124504
10.016667	0.2	0.126755
10.020000	0.2	0.128597
10.023333	0.2	0.129532
10.026667	0.2	0.129163
10.030000	0.2	0.127686
10.033333	0.2	0.125856
10.036667	0.2	0.124432
10.040000	0.2	0.123756
10.043333	0.2	0.123695
10.046667	0.2	0.123763
10.050000	0.2	0.123593
10.053333	0.2	0.123524
10.056667	0.2	0.124220
10.060000	0.2	0.125742
10.063333	0.2	0.127650
10.066667	0.2	0.129729
10.070000	0.2	0.132056
10.073333	0.2	0.134764
10.076667	0.2	0.137822
10.080000	0.2	0.140523
10.083333	0.2	0.141676
10.086667	0.2	0.140755
10.090000	0.2	0.138301
10.093333	0.2	0.135237
10.096667	0.2	0.132151
10.100000	0.2	0.129119
10.103333	0.2	0.126286
10.106667	0.2	0.124297
10.110000	0.2	0.123751
10.113333	0.2	0.124570
10.116667	0.2	0.126079
10.120000	0.2	0.127648
10.123333	0.2	0.128926
10.126667	0.2	0.129533
10.130000	0.2	0.129357
10.133333	0.2	0.129042
10.136667	0.2	0.129458
10.140000	0.2	0.130995
10.143333	0.2	0.133467
10.146667	0.2	0.136244
10.150000	0.2	0.138614
10.153333	0.2	0.140131
10.156667	0.2	0.140838
10.160000	0.2	0.141352
10.163333	0.2	0.142317
10.166667	0.2	0.143884
10.170000	0.2	0.145811
10.173333	0.2	0.147609
10.176667	0.2	0.148822
10.180000	0.2	0.149353
10.183333	0.2	0.149105
10.186667	0.2	0.147671
10.190000	0.2	0.144949
10.193333	0.2	0.141776
10.196667	0.2	0.139309
10.200000	0.2	0.137829
10.203333	0.2	0.136878
10.206667	0.2	0.136246
10.210000	0.2	0.136030
10.213333	0.2	0.136215
10.216667	0.2	0.136725
10.220000	0.2	0.137613
10.223333	0.2	0.138919
10.226667	0.2	0.140307
