File Path	chrom://thermoelectronn/ChromeleonLocal/Hunter/Alex V/OA Runs/11-2022 OA Column/OA and AA (mM) Standards.seq/219.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	WH 9
Injection Number	249
Position	RB2
Comment	
Processing Method	New Processing Method
Instrument Method	Final-Optomized-OA-Column-SCFA-Method
Type	Unknown
Status	Finished
Injection Date	2/2/2023
Injection Time	10:34:48 PM
Injection Volume (µl)	6.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	32.000000
Data Points	9601
Detector	UV
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.657786
Signal Max.	5.092647
Channel	UV_VIS_1
Driver Name	MWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:210 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
8.333333	0.2	0.063169
8.336667	0.2	0.060638
8.340000	0.2	0.057233
8.343333	0.2	0.054237
8.346667	0.2	0.052744
8.350000	0.2	0.053032
8.353333	0.2	0.054800
8.356667	0.2	0.057626
8.360000	0.2	0.060809
8.363333	0.2	0.063430
8.366667	0.2	0.065054
8.370000	0.2	0.065994
8.373333	0.2	0.066768
8.376667	0.2	0.067611
8.380000	0.2	0.068493
8.383333	0.2	0.069360
8.386667	0.2	0.070097
8.390000	0.2	0.070447
8.393333	0.2	0.070293
8.396667	0.2	0.070019
8.400000	0.2	0.070513
8.403333	0.2	0.072511
8.406667	0.2	0.075755
8.410000	0.2	0.079183
8.413333	0.2	0.082117
8.416667	0.2	0.084694
8.420000	0.2	0.087096
8.423333	0.2	0.089051
8.426667	0.2	0.090288
8.430000	0.2	0.091059
8.433333	0.2	0.091946
8.436667	0.2	0.093392
8.440000	0.2	0.095628
8.443333	0.2	0.098668
8.446667	0.2	0.102180
8.450000	0.2	0.105466
8.453333	0.2	0.107743
8.456667	0.2	0.108690
8.460000	0.2	0.108651
8.463333	0.2	0.108267
8.466667	0.2	0.108077
8.470000	0.2	0.108216
8.473333	0.2	0.108507
8.476667	0.2	0.109082
8.480000	0.2	0.110486
8.483333	0.2	0.112925
8.486667	0.2	0.115944
8.490000	0.2	0.118852
8.493333	0.2	0.120927
8.496667	0.2	0.121538
8.500000	0.2	0.120786
8.503333	0.2	0.119517
8.506667	0.2	0.118336
8.510000	0.2	0.117353
8.513333	0.2	0.116696
8.516667	0.2	0.116378
8.520000	0.2	0.116066
8.523333	0.2	0.115437
8.526667	0.2	0.114496
8.530000	0.2	0.113469
8.533333	0.2	0.112515
8.536667	0.2	0.111579
8.540000	0.2	0.110482
8.543333	0.2	0.109103
8.546667	0.2	0.107437
8.550000	0.2	0.105570
8.553333	0.2	0.103645
8.556667	0.2	0.101814
8.560000	0.2	0.100247
8.563333	0.2	0.098991
8.566667	0.2	0.097811
8.570000	0.2	0.096482
8.573333	0.2	0.095177
8.576667	0.2	0.094126
8.580000	0.2	0.092996
8.583333	0.2	0.091159
8.586667	0.2	0.088551
8.590000	0.2	0.085750
8.593333	0.2	0.083210
8.596667	0.2	0.080876
8.600000	0.2	0.078520
8.603333	0.2	0.076015
8.606667	0.2	0.073247
8.610000	0.2	0.070128
8.613333	0.2	0.066868
8.616667	0.2	0.064031
8.620000	0.2	0.061992
8.623333	0.2	0.060651
8.626667	0.2	0.059866
8.630000	0.2	0.059471
8.633333	0.2	0.059131
8.636667	0.2	0.058811
8.640000	0.2	0.058719
8.643333	0.2	0.058629
8.646667	0.2	0.058168
8.650000	0.2	0.057663
8.653333	0.2	0.057967
8.656667	0.2	0.059424
8.660000	0.2	0.061308
8.663333	0.2	0.062491
8.666667	0.2	0.062617
8.670000	0.2	0.062255
8.673333	0.2	0.061974
8.676667	0.2	0.061746
8.680000	0.2	0.061403
8.683333	0.2	0.060948
8.686667	0.2	0.060092
8.690000	0.2	0.058463
8.693333	0.2	0.056331
8.696667	0.2	0.054264
8.700000	0.2	0.052523
8.703333	0.2	0.051293
8.706667	0.2	0.050698
8.710000	0.2	0.050491
8.713333	0.2	0.050422
8.716667	0.2	0.050664
8.720000	0.2	0.051592
8.723333	0.2	0.053234
8.726667	0.2	0.055207
8.730000	0.2	0.057187
8.733333	0.2	0.058870
8.736667	0.2	0.059753
8.740000	0.2	0.059728
8.743333	0.2	0.059196
8.746667	0.2	0.058307
8.750000	0.2	0.056945
8.753333	0.2	0.055322
8.756667	0.2	0.053955
8.760000	0.2	0.053061
8.763333	0.2	0.052289
8.766667	0.2	0.051524
8.770000	0.2	0.051522
8.773333	0.2	0.052918
8.776667	0.2	0.055228
8.780000	0.2	0.057322
8.783333	0.2	0.058332
8.786667	0.2	0.058131
8.790000	0.2	0.057150
8.793333	0.2	0.055808
8.796667	0.2	0.054384
8.800000	0.2	0.053320
8.803333	0.2	0.053274
8.806667	0.2	0.054537
8.810000	0.2	0.056523
8.813333	0.2	0.058415
8.816667	0.2	0.059915
8.820000	0.2	0.060809
8.823333	0.2	0.060758
8.826667	0.2	0.059994
8.830000	0.2	0.059238
8.833333	0.2	0.058814
8.836667	0.2	0.058628
8.840000	0.2	0.058804
8.843333	0.2	0.059480
8.846667	0.2	0.060165
8.850000	0.2	0.060087
8.853333	0.2	0.059072
8.856667	0.2	0.057692
8.860000	0.2	0.056690
8.863333	0.2	0.056544
8.866667	0.2	0.057151
8.870000	0.2	0.057768
8.873333	0.2	0.057771
8.876667	0.2	0.057245
8.880000	0.2	0.056539
8.883333	0.2	0.055978
8.886667	0.2	0.056191
8.890000	0.2	0.057937
8.893333	0.2	0.061407
8.896667	0.2	0.065815
8.900000	0.2	0.069576
8.903333	0.2	0.071249
8.906667	0.2	0.070478
8.910000	0.2	0.067912
8.913333	0.2	0.064539
8.916667	0.2	0.061388
8.920000	0.2	0.059434
8.923333	0.2	0.059148
8.926667	0.2	0.060142
8.930000	0.2	0.061445
8.933333	0.2	0.061901
8.936667	0.2	0.060658
8.940000	0.2	0.057880
8.943333	0.2	0.054692
8.946667	0.2	0.052175
8.950000	0.2	0.050656
8.953333	0.2	0.050017
8.956667	0.2	0.050125
8.960000	0.2	0.050873
8.963333	0.2	0.052323
8.966667	0.2	0.054666
8.970000	0.2	0.057612
8.973333	0.2	0.060161
8.976667	0.2	0.061416
8.980000	0.2	0.061257
8.983333	0.2	0.060188
8.986667	0.2	0.058988
8.990000	0.2	0.058155
8.993333	0.2	0.057635
8.996667	0.2	0.057188
9.000000	0.2	0.056591
9.003333	0.2	0.055836
9.006667	0.2	0.055350
9.010000	0.2	0.055555
9.013333	0.2	0.056227
9.016667	0.2	0.056569
9.020000	0.2	0.055832
9.023333	0.2	0.053998
9.026667	0.2	0.051988
9.030000	0.2	0.050895
9.033333	0.2	0.051003
9.036667	0.2	0.051793
9.040000	0.2	0.052487
9.043333	0.2	0.052521
9.046667	0.2	0.052036
9.050000	0.2	0.051713
9.053333	0.2	0.052035
9.056667	0.2	0.053032
9.060000	0.2	0.054437
9.063333	0.2	0.055916
9.066667	0.2	0.057216
9.070000	0.2	0.058109
9.073333	0.2	0.058397
9.076667	0.2	0.057954
9.080000	0.2	0.056538
9.083333	0.2	0.054007
9.086667	0.2	0.051028
9.090000	0.2	0.048890
9.093333	0.2	0.048181
9.096667	0.2	0.048219
9.100000	0.2	0.048141
9.103333	0.2	0.048029
9.106667	0.2	0.048453
9.110000	0.2	0.049631
9.113333	0.2	0.051541
9.116667	0.2	0.054087
9.120000	0.2	0.056817
9.123333	0.2	0.059070
9.126667	0.2	0.060463
9.130000	0.2	0.060851
9.133333	0.2	0.060144
9.136667	0.2	0.058723
9.140000	0.2	0.057504
9.143333	0.2	0.057082
9.146667	0.2	0.057191
9.150000	0.2	0.057201
9.153333	0.2	0.056840
9.156667	0.2	0.056413
9.160000	0.2	0.056460
9.163333	0.2	0.057067
9.166667	0.2	0.057563
9.170000	0.2	0.057255
9.173333	0.2	0.056219
9.176667	0.2	0.055078
9.180000	0.2	0.054410
9.183333	0.2	0.054573
9.186667	0.2	0.055720
9.190000	0.2	0.057756
9.193333	0.2	0.060242
9.196667	0.2	0.062360
9.200000	0.2	0.063156
9.203333	0.2	0.061887
9.206667	0.2	0.058349
9.210000	0.2	0.053183
9.213333	0.2	0.047894
9.216667	0.2	0.044317
9.220000	0.2	0.043530
9.223333	0.2	0.045126
9.226667	0.2	0.047731
9.230000	0.2	0.050077
9.233333	0.2	0.051550
9.236667	0.2	0.052129
9.240000	0.2	0.052097
9.243333	0.2	0.051660
9.246667	0.2	0.050942
9.250000	0.2	0.050409
9.253333	0.2	0.050658
9.256667	0.2	0.051636
9.260000	0.2	0.052636
9.263333	0.2	0.053038
9.266667	0.2	0.052699
9.270000	0.2	0.051924
9.273333	0.2	0.051283
9.276667	0.2	0.051211
9.280000	0.2	0.051833
9.283333	0.2	0.053078
9.286667	0.2	0.054608
9.290000	0.2	0.055815
9.293333	0.2	0.056251
9.296667	0.2	0.056002
9.300000	0.2	0.055595
9.303333	0.2	0.055671
9.306667	0.2	0.056424
9.310000	0.2	0.057064
9.313333	0.2	0.056289
9.316667	0.2	0.053691
9.320000	0.2	0.050197
9.323333	0.2	0.047061
9.326667	0.2	0.045043
9.330000	0.2	0.044275
9.333333	0.2	0.044333
9.336667	0.2	0.044784
9.340000	0.2	0.045808
9.343333	0.2	0.047693
9.346667	0.2	0.049933
9.350000	0.2	0.051603
9.353333	0.2	0.052435
9.356667	0.2	0.052951
9.360000	0.2	0.053690
9.363333	0.2	0.054808
9.366667	0.2	0.056157
9.370000	0.2	0.057357
9.373333	0.2	0.057964
9.376667	0.2	0.057708
9.380000	0.2	0.056677
9.383333	0.2	0.055422
9.386667	0.2	0.054536
9.390000	0.2	0.054041
9.393333	0.2	0.053548
9.396667	0.2	0.052947
9.400000	0.2	0.052779
9.403333	0.2	0.053768
9.406667	0.2	0.055837
9.410000	0.2	0.057775
9.413333	0.2	0.058126
9.416667	0.2	0.056574
9.420000	0.2	0.054309
9.423333	0.2	0.052603
9.426667	0.2	0.051550
9.430000	0.2	0.050808
9.433333	0.2	0.050727
9.436667	0.2	0.051803
9.440000	0.2	0.053734
9.443333	0.2	0.055857
9.446667	0.2	0.057868
9.450000	0.2	0.059549
9.453333	0.2	0.060462
9.456667	0.2	0.060472
9.460000	0.2	0.060031
9.463333	0.2	0.059601
9.466667	0.2	0.059361
9.470000	0.2	0.059520
9.473333	0.2	0.060341
9.476667	0.2	0.061785
9.480000	0.2	0.063236
9.483333	0.2	0.063710
9.486667	0.2	0.062938
9.490000	0.2	0.061903
9.493333	0.2	0.061346
9.496667	0.2	0.060688
9.500000	0.2	0.059313
9.503333	0.2	0.057668
9.506667	0.2	0.056530
9.510000	0.2	0.056016
9.513333	0.2	0.055695
9.516667	0.2	0.055477
9.520000	0.2	0.055862
9.523333	0.2	0.057273
9.526667	0.2	0.059587
9.530000	0.2	0.062095
9.533333	0.2	0.063753
9.536667	0.2	0.063582
9.540000	0.2	0.061021
9.543333	0.2	0.056410
9.546667	0.2	0.051288
9.550000	0.2	0.047806
9.553333	0.2	0.047494
9.556667	0.2	0.050351
9.560000	0.2	0.054853
9.563333	0.2	0.059016
9.566667	0.2	0.061781
9.570000	0.2	0.063218
9.573333	0.2	0.063620
9.576667	0.2	0.063007
9.580000	0.2	0.061253
9.583333	0.2	0.058371
9.586667	0.2	0.054961
9.590000	0.2	0.052222
9.593333	0.2	0.051256
9.596667	0.2	0.052442
9.600000	0.2	0.055104
9.603333	0.2	0.057835
9.606667	0.2	0.059572
9.610000	0.2	0.060188
9.613333	0.2	0.060245
9.616667	0.2	0.060506
9.620000	0.2	0.061445
9.623333	0.2	0.063091
9.626667	0.2	0.065150
9.630000	0.2	0.067140
9.633333	0.2	0.068545
9.636667	0.2	0.068919
9.640000	0.2	0.068250
9.643333	0.2	0.067207
9.646667	0.2	0.066373
9.650000	0.2	0.065665
9.653333	0.2	0.065049
9.656667	0.2	0.065039
9.660000	0.2	0.066055
9.663333	0.2	0.067779
9.666667	0.2	0.069432
9.670000	0.2	0.070323
9.673333	0.2	0.069992
9.676667	0.2	0.068474
9.680000	0.2	0.066420
9.683333	0.2	0.064670
9.686667	0.2	0.063944
9.690000	0.2	0.064676
9.693333	0.2	0.066563
9.696667	0.2	0.068514
9.700000	0.2	0.069308
9.703333	0.2	0.068233
9.706667	0.2	0.065430
9.710000	0.2	0.061891
9.713333	0.2	0.058906
9.716667	0.2	0.057256
9.720000	0.2	0.056895
9.723333	0.2	0.057393
9.726667	0.2	0.058517
9.730000	0.2	0.060320
9.733333	0.2	0.062845
9.736667	0.2	0.065750
9.740000	0.2	0.068334
9.743333	0.2	0.070210
9.746667	0.2	0.071662
9.750000	0.2	0.073074
9.753333	0.2	0.074430
9.756667	0.2	0.075347
9.760000	0.2	0.075401
9.763333	0.2	0.074677
9.766667	0.2	0.073739
9.770000	0.2	0.072821
9.773333	0.2	0.071771
9.776667	0.2	0.070799
9.780000	0.2	0.070364
9.783333	0.2	0.070416
9.786667	0.2	0.070298
9.790000	0.2	0.069321
9.793333	0.2	0.067516
9.796667	0.2	0.065893
9.800000	0.2	0.065809
9.803333	0.2	0.068032
9.806667	0.2	0.072113
9.810000	0.2	0.076475
9.813333	0.2	0.079230
9.816667	0.2	0.079158
9.820000	0.2	0.076448
9.823333	0.2	0.072630
9.826667	0.2	0.069345
9.830000	0.2	0.067295
9.833333	0.2	0.066631
9.836667	0.2	0.067604
9.840000	0.2	0.070102
9.843333	0.2	0.073036
9.846667	0.2	0.074977
9.850000	0.2	0.075325
9.853333	0.2	0.074494
9.856667	0.2	0.073146
9.860000	0.2	0.071627
9.863333	0.2	0.070079
9.866667	0.2	0.068630
9.870000	0.2	0.067388
9.873333	0.2	0.066494
9.876667	0.2	0.066041
9.880000	0.2	0.065881
9.883333	0.2	0.065892
9.886667	0.2	0.066440
9.890000	0.2	0.068133
9.893333	0.2	0.070831
9.896667	0.2	0.073383
9.900000	0.2	0.074723
9.903333	0.2	0.074841
9.906667	0.2	0.074590
9.910000	0.2	0.074952
9.913333	0.2	0.076412
9.916667	0.2	0.078679
9.920000	0.2	0.080797
9.923333	0.2	0.081392
9.926667	0.2	0.079362
9.930000	0.2	0.075007
9.933333	0.2	0.070106
9.936667	0.2	0.066565
9.940000	0.2	0.065272
9.943333	0.2	0.065977
9.946667	0.2	0.067719
9.950000	0.2	0.069228
9.953333	0.2	0.069423
9.956667	0.2	0.067935
9.960000	0.2	0.065192
9.963333	0.2	0.062246
9.966667	0.2	0.060331
9.970000	0.2	0.060124
9.973333	0.2	0.061535
9.976667	0.2	0.063974
9.980000	0.2	0.066649
9.983333	0.2	0.069003
9.986667	0.2	0.070800
9.990000	0.2	0.071663
9.993333	0.2	0.071173
9.996667	0.2	0.069576
10.000000	0.2	0.067812
10.003333	0.2	0.066748
10.006667	0.2	0.066711
10.010000	0.2	0.067539
10.013333	0.2	0.068705
10.016667	0.2	0.069598
10.020000	0.2	0.069970
10.023333	0.2	0.069953
10.026667	0.2	0.069792
10.030000	0.2	0.069734
10.033333	0.2	0.069881
10.036667	0.2	0.069902
10.040000	0.2	0.069500
10.043333	0.2	0.069211
10.046667	0.2	0.069851
10.050000	0.2	0.071266
10.053333	0.2	0.072313
10.056667	0.2	0.071869
10.060000	0.2	0.069695
10.063333	0.2	0.066586
10.066667	0.2	0.063695
10.070000	0.2	0.061947
10.073333	0.2	0.062037
10.076667	0.2	0.063975
10.080000	0.2	0.066606
10.083333	0.2	0.068440
10.086667	0.2	0.068830
10.090000	0.2	0.068036
10.093333	0.2	0.066626
10.096667	0.2	0.065202
10.100000	0.2	0.064360
10.103333	0.2	0.064437
10.106667	0.2	0.065282
10.110000	0.2	0.066453
10.113333	0.2	0.067569
10.116667	0.2	0.068292
10.120000	0.2	0.068228
10.123333	0.2	0.067123
10.126667	0.2	0.065314
10.130000	0.2	0.063926
10.133333	0.2	0.063969
10.136667	0.2	0.065183
10.140000	0.2	0.066615
10.143333	0.2	0.067890
10.146667	0.2	0.069065
10.150000	0.2	0.069944
10.153333	0.2	0.070181
10.156667	0.2	0.069766
10.160000	0.2	0.069138
10.163333	0.2	0.068802
10.166667	0.2	0.069011
10.170000	0.2	0.069640
10.173333	0.2	0.070370
10.176667	0.2	0.071223
10.180000	0.2	0.072503
10.183333	0.2	0.074133
10.186667	0.2	0.075510
10.190000	0.2	0.075908
10.193333	0.2	0.074933
10.196667	0.2	0.072686
10.200000	0.2	0.069568
10.203333	0.2	0.066154
10.206667	0.2	0.063305
10.210000	0.2	0.061805
10.213333	0.2	0.061607
10.216667	0.2	0.062123
10.220000	0.2	0.063075
10.223333	0.2	0.064295
10.226667	0.2	0.065299
10.230000	0.2	0.065689
10.233333	0.2	0.065718
10.236667	0.2	0.066153
10.240000	0.2	0.067401
10.243333	0.2	0.068960
10.246667	0.2	0.069886
10.250000	0.2	0.069659
10.253333	0.2	0.068615
10.256667	0.2	0.067579
10.260000	0.2	0.067162
10.263333	0.2	0.067434
10.266667	0.2	0.068051
10.270000	0.2	0.068523
10.273333	0.2	0.068290
10.276667	0.2	0.066842
10.280000	0.2	0.064289
10.283333	0.2	0.061654
10.286667	0.2	0.060273
10.290000	0.2	0.060843
10.293333	0.2	0.062976
10.296667	0.2	0.065641
10.300000	0.2	0.068016
10.303333	0.2	0.069940
10.306667	0.2	0.071667
10.310000	0.2	0.073148
10.313333	0.2	0.073727
10.316667	0.2	0.072891
10.320000	0.2	0.071044
10.323333	0.2	0.069192
10.326667	0.2	0.068315
10.330000	0.2	0.068858
10.333333	0.2	0.070199
10.336667	0.2	0.070986
10.340000	0.2	0.070231
10.343333	0.2	0.067868
10.346667	0.2	0.064613
10.350000	0.2	0.061645
10.353333	0.2	0.060131
10.356667	0.2	0.060467
10.360000	0.2	0.061815
10.363333	0.2	0.062943
10.366667	0.2	0.063533
10.370000	0.2	0.063952
10.373333	0.2	0.064274
10.376667	0.2	0.064459
10.380000	0.2	0.064841
10.383333	0.2	0.065692
10.386667	0.2	0.066961
10.390000	0.2	0.068743
10.393333	0.2	0.071393
10.396667	0.2	0.074820
10.400000	0.2	0.078179
10.403333	0.2	0.080530
10.406667	0.2	0.081210
10.410000	0.2	0.079924
10.413333	0.2	0.077393
10.416667	0.2	0.075208
10.420000	0.2	0.074308
10.423333	0.2	0.074198
10.426667	0.2	0.073831
10.430000	0.2	0.072809
10.433333	0.2	0.071674
10.436667	0.2	0.071232
10.440000	0.2	0.071700
10.443333	0.2	0.072473
10.446667	0.2	0.072620
10.450000	0.2	0.071563
10.453333	0.2	0.069252
10.456667	0.2	0.066122
10.460000	0.2	0.063297
10.463333	0.2	0.062248
10.466667	0.2	0.063709
10.470000	0.2	0.067105
10.473333	0.2	0.070914
10.476667	0.2	0.073469
10.480000	0.2	0.073879
10.483333	0.2	0.072542
10.486667	0.2	0.070747
10.490000	0.2	0.069638
10.493333	0.2	0.069383
10.496667	0.2	0.069360
10.500000	0.2	0.069181
10.503333	0.2	0.069041
10.506667	0.2	0.068967
10.510000	0.2	0.068673
10.513333	0.2	0.068338
10.516667	0.2	0.068373
10.520000	0.2	0.068495
10.523333	0.2	0.068186
10.526667	0.2	0.067686
10.530000	0.2	0.067813
10.533333	0.2	0.069062
10.536667	0.2	0.071048
10.540000	0.2	0.072710
10.543333	0.2	0.073029
10.546667	0.2	0.071839
10.550000	0.2	0.070113
10.553333	0.2	0.069256
10.556667	0.2	0.069983
10.560000	0.2	0.071836
10.563333	0.2	0.073762
10.566667	0.2	0.074934
10.570000	0.2	0.074979
10.573333	0.2	0.074005
10.576667	0.2	0.072587
10.580000	0.2	0.071477
10.583333	0.2	0.071179
10.586667	0.2	0.071616
10.590000	0.2	0.072202
10.593333	0.2	0.072236
10.596667	0.2	0.071331
10.600000	0.2	0.069825
10.603333	0.2	0.068686
10.606667	0.2	0.068743
10.610000	0.2	0.069829
10.613333	0.2	0.070844
10.616667	0.2	0.070999
10.620000	0.2	0.070658
10.623333	0.2	0.070576
10.626667	0.2	0.070918
10.630000	0.2	0.071510
10.633333	0.2	0.072420
10.636667	0.2	0.073691
10.640000	0.2	0.074979
10.643333	0.2	0.075913
10.646667	0.2	0.076519
10.650000	0.2	0.077068
10.653333	0.2	0.077797
10.656667	0.2	0.078778
10.660000	0.2	0.079812
10.663333	0.2	0.080409
10.666667	0.2	0.080067
10.670000	0.2	0.078812
10.673333	0.2	0.077326
10.676667	0.2	0.076278
10.680000	0.2	0.075959
10.683333	0.2	0.076640
10.686667	0.2	0.078499
10.690000	0.2	0.081043
10.693333	0.2	0.083045
10.696667	0.2	0.083486
10.700000	0.2	0.082422
10.703333	0.2	0.080484
10.706667	0.2	0.078277
10.710000	0.2	0.076755
10.713333	0.2	0.077005
10.716667	0.2	0.079376
10.720000	0.2	0.083215
10.723333	0.2	0.087070
10.726667	0.2	0.089368
10.730000	0.2	0.089537
10.733333	0.2	0.088280
10.736667	0.2	0.086664
10.740000	0.2	0.085225
10.743333	0.2	0.083854
10.746667	0.2	0.082214
10.750000	0.2	0.080234
10.753333	0.2	0.078276
10.756667	0.2	0.077044
10.760000	0.2	0.077202
10.763333	0.2	0.078727
10.766667	0.2	0.080724
10.770000	0.2	0.081946
10.773333	0.2	0.081467
10.776667	0.2	0.079247
10.780000	0.2	0.076269
10.783333	0.2	0.073829
10.786667	0.2	0.072640
10.790000	0.2	0.072762
10.793333	0.2	0.073998
10.796667	0.2	0.076242
10.800000	0.2	0.079569
10.803333	0.2	0.083631
10.806667	0.2	0.087257
10.810000	0.2	0.089319
10.813333	0.2	0.089614
10.816667	0.2	0.088658
10.820000	0.2	0.087126
10.823333	0.2	0.085616
10.826667	0.2	0.084653
10.830000	0.2	0.084453
10.833333	0.2	0.084684
10.836667	0.2	0.084910
10.840000	0.2	0.085026
10.843333	0.2	0.084982
10.846667	0.2	0.084595
10.850000	0.2	0.083914
10.853333	0.2	0.083343
10.856667	0.2	0.082905
10.860000	0.2	0.081836
10.863333	0.2	0.079776
10.866667	0.2	0.077775
10.870000	0.2	0.077103
10.873333	0.2	0.077777
10.876667	0.2	0.079023
10.880000	0.2	0.080298
10.883333	0.2	0.081213
10.886667	0.2	0.081265
10.890000	0.2	0.080204
10.893333	0.2	0.078611
10.896667	0.2	0.077631
10.900000	0.2	0.077802
10.903333	0.2	0.078640
10.906667	0.2	0.079337
10.910000	0.2	0.079593
10.913333	0.2	0.079771
10.916667	0.2	0.080211
10.920000	0.2	0.080651
10.923333	0.2	0.080553
10.926667	0.2	0.079820
10.930000	0.2	0.078903
10.933333	0.2	0.078063
10.936667	0.2	0.077126
10.940000	0.2	0.076348
10.943333	0.2	0.076588
10.946667	0.2	0.078119
10.950000	0.2	0.080312
10.953333	0.2	0.082735
10.956667	0.2	0.085471
10.960000	0.2	0.088329
10.963333	0.2	0.090499
10.966667	0.2	0.091138
10.970000	0.2	0.090108
10.973333	0.2	0.087991
10.976667	0.2	0.085523
10.980000	0.2	0.083293
10.983333	0.2	0.081841
10.986667	0.2	0.081790
10.990000	0.2	0.083545
10.993333	0.2	0.086537
10.996667	0.2	0.089276
11.000000	0.2	0.090763
11.003333	0.2	0.091262
11.006667	0.2	0.091311
11.010000	0.2	0.090936
11.013333	0.2	0.090219
11.016667	0.2	0.089522
11.020000	0.2	0.088930
11.023333	0.2	0.088404
11.026667	0.2	0.088278
11.030000	0.2	0.088831
11.033333	0.2	0.089798
11.036667	0.2	0.090753
11.040000	0.2	0.091541
11.043333	0.2	0.092217
11.046667	0.2	0.092948
11.050000	0.2	0.093941
11.053333	0.2	0.095023
11.056667	0.2	0.095561
11.060000	0.2	0.095220
11.063333	0.2	0.094348
11.066667	0.2	0.093673
11.070000	0.2	0.093987
11.073333	0.2	0.095521
11.076667	0.2	0.097508
11.080000	0.2	0.098784
11.083333	0.2	0.098634
11.086667	0.2	0.097083
11.090000	0.2	0.094719
11.093333	0.2	0.092381
11.096667	0.2	0.090919
11.100000	0.2	0.090970
11.103333	0.2	0.092640
11.106667	0.2	0.095317
11.110000	0.2	0.097933
11.113333	0.2	0.099784
11.116667	0.2	0.101275
11.120000	0.2	0.103197
11.123333	0.2	0.105447
11.126667	0.2	0.107427
11.130000	0.2	0.109165
11.133333	0.2	0.110950
11.136667	0.2	0.112417
11.140000	0.2	0.112921
11.143333	0.2	0.112324
11.146667	0.2	0.110820
11.150000	0.2	0.108547
11.153333	0.2	0.105822
11.156667	0.2	0.103253
11.160000	0.2	0.101353
11.163333	0.2	0.100333
11.166667	0.2	0.100126
11.170000	0.2	0.100276
11.173333	0.2	0.100220
11.176667	0.2	0.099949
11.180000	0.2	0.099998
11.183333	0.2	0.100685
11.186667	0.2	0.101825
11.190000	0.2	0.103264
11.193333	0.2	0.105056
11.196667	0.2	0.107111
11.200000	0.2	0.109159
11.203333	0.2	0.110774
11.206667	0.2	0.111414
11.210000	0.2	0.111052
11.213333	0.2	0.110467
11.216667	0.2	0.110387
11.220000	0.2	0.110787
11.223333	0.2	0.111248
11.226667	0.2	0.111368
11.230000	0.2	0.110740
11.233333	0.2	0.109087
11.236667	0.2	0.106526
11.240000	0.2	0.103513
11.243333	0.2	0.100604
11.246667	0.2	0.098182
11.250000	0.2	0.096369
11.253333	0.2	0.095265
11.256667	0.2	0.095130
11.260000	0.2	0.096088
11.263333	0.2	0.097522
11.266667	0.2	0.098301
11.270000	0.2	0.098033
11.273333	0.2	0.097376
11.276667	0.2	0.097027
11.280000	0.2	0.097133
11.283333	0.2	0.097374
11.286667	0.2	0.097256
11.290000	0.2	0.096742
11.293333	0.2	0.096392
11.296667	0.2	0.096621
11.300000	0.2	0.097272
11.303333	0.2	0.097990
11.306667	0.2	0.098511
11.310000	0.2	0.098482
11.313333	0.2	0.097359
11.316667	0.2	0.095040
11.320000	0.2	0.092350
11.323333	0.2	0.090340
11.326667	0.2	0.089344
11.330000	0.2	0.088916
11.333333	0.2	0.088330
11.336667	0.2	0.087140
11.340000	0.2	0.085725
11.343333	0.2	0.085108
11.346667	0.2	0.085908
11.350000	0.2	0.087831
11.353333	0.2	0.090183
11.356667	0.2	0.092473
11.360000	0.2	0.094608
11.363333	0.2	0.096622
11.366667	0.2	0.098163
11.370000	0.2	0.098423
11.373333	0.2	0.096746
11.376667	0.2	0.093432
11.380000	0.2	0.089856
11.383333	0.2	0.087336
11.386667	0.2	0.086032
11.390000	0.2	0.085474
11.393333	0.2	0.085624
11.396667	0.2	0.086685
11.400000	0.2	0.088439
11.403333	0.2	0.090274
11.406667	0.2	0.091704
11.410000	0.2	0.092605
11.413333	0.2	0.093070
11.416667	0.2	0.093307
11.420000	0.2	0.093384
11.423333	0.2	0.092963
11.426667	0.2	0.091811
11.430000	0.2	0.090236
11.433333	0.2	0.088582
11.436667	0.2	0.087003
11.440000	0.2	0.085777
11.443333	0.2	0.085255
11.446667	0.2	0.085496
11.450000	0.2	0.086229
11.453333	0.2	0.087245
11.456667	0.2	0.088389
11.460000	0.2	0.089319
11.463333	0.2	0.089734
11.466667	0.2	0.089670
11.470000	0.2	0.089224
11.473333	0.2	0.088170
11.476667	0.2	0.086325
11.480000	0.2	0.084019
11.483333	0.2	0.081581
11.486667	0.2	0.078972
11.490000	0.2	0.076328
11.493333	0.2	0.073959
11.496667	0.2	0.071822
11.500000	0.2	0.069989
11.503333	0.2	0.069140
11.506667	0.2	0.069631
11.510000	0.2	0.070926
11.513333	0.2	0.072369
11.516667	0.2	0.073605
11.520000	0.2	0.074303
11.523333	0.2	0.074350
