File Path	chrom://thermoelectronn/ChromeleonLocal/Hunter/Alex V/OA Runs/11-2022 OA Column/OA and AA (mM) Standards.seq/648.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	WH 3
Injection Number	243
Position	RA4
Comment	
Processing Method	New Processing Method
Instrument Method	Final-Optomized-OA-Column-SCFA-Method
Type	Unknown
Status	Finished
Injection Date	2/2/2023
Injection Time	7:16:28 PM
Injection Volume (µl)	6.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	32.000000
Data Points	9601
Detector	UV
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.753354
Signal Max.	133.064286
Channel	UV_VIS_1
Driver Name	MWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:210 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
8.110000	0.2	0.111258
8.113333	0.2	0.111123
8.116667	0.2	0.110531
8.120000	0.2	0.110162
8.123333	0.2	0.110380
8.126667	0.2	0.111187
8.130000	0.2	0.112169
8.133333	0.2	0.112815
8.136667	0.2	0.112857
8.140000	0.2	0.112415
8.143333	0.2	0.112006
8.146667	0.2	0.112172
8.150000	0.2	0.112893
8.153333	0.2	0.113738
8.156667	0.2	0.114524
8.160000	0.2	0.115345
8.163333	0.2	0.116235
8.166667	0.2	0.117193
8.170000	0.2	0.118092
8.173333	0.2	0.118494
8.176667	0.2	0.117975
8.180000	0.2	0.116673
8.183333	0.2	0.115389
8.186667	0.2	0.115141
8.190000	0.2	0.116304
8.193333	0.2	0.117987
8.196667	0.2	0.118613
8.200000	0.2	0.117364
8.203333	0.2	0.114969
8.206667	0.2	0.113005
8.210000	0.2	0.112471
8.213333	0.2	0.113056
8.216667	0.2	0.113796
8.220000	0.2	0.114084
8.223333	0.2	0.113782
8.226667	0.2	0.113067
8.230000	0.2	0.112402
8.233333	0.2	0.112018
8.236667	0.2	0.111597
8.240000	0.2	0.110697
8.243333	0.2	0.109074
8.246667	0.2	0.106808
8.250000	0.2	0.104305
8.253333	0.2	0.101868
8.256667	0.2	0.099531
8.260000	0.2	0.097376
8.263333	0.2	0.095632
8.266667	0.2	0.094701
8.270000	0.2	0.095083
8.273333	0.2	0.096835
8.276667	0.2	0.099263
8.280000	0.2	0.101489
8.283333	0.2	0.103122
8.286667	0.2	0.104192
8.290000	0.2	0.104922
8.293333	0.2	0.105699
8.296667	0.2	0.106766
8.300000	0.2	0.108033
8.303333	0.2	0.109414
8.306667	0.2	0.111017
8.310000	0.2	0.112874
8.313333	0.2	0.114553
8.316667	0.2	0.115315
8.320000	0.2	0.114831
8.323333	0.2	0.113548
8.326667	0.2	0.112563
8.330000	0.2	0.113254
8.333333	0.2	0.116396
8.336667	0.2	0.121646
8.340000	0.2	0.128282
8.343333	0.2	0.135859
8.346667	0.2	0.143991
8.350000	0.2	0.152284
8.353333	0.2	0.160478
8.356667	0.2	0.168299
8.360000	0.2	0.175688
8.363333	0.2	0.183304
8.366667	0.2	0.192109
8.370000	0.2	0.202499
8.373333	0.2	0.214450
8.376667	0.2	0.228174
8.380000	0.2	0.243887
8.383333	0.2	0.261309
8.386667	0.2	0.280123
8.390000	0.2	0.300616
8.393333	0.2	0.323307
8.396667	0.2	0.348092
8.400000	0.2	0.373949
8.403333	0.2	0.399788
8.406667	0.2	0.425598
8.410000	0.2	0.452221
8.413333	0.2	0.480297
8.416667	0.2	0.510197
8.420000	0.2	0.542303
8.423333	0.2	0.576418
8.426667	0.2	0.611504
8.430000	0.2	0.646654
8.433333	0.2	0.681987
8.436667	0.2	0.718448
8.440000	0.2	0.756973
8.443333	0.2	0.797641
8.446667	0.2	0.839460
8.450000	0.2	0.881307
8.453333	0.2	0.922963
8.456667	0.2	0.964769
8.460000	0.2	1.006621
8.463333	0.2	1.047678
8.466667	0.2	1.087021
8.470000	0.2	1.124630
8.473333	0.2	1.161504
8.476667	0.2	1.198550
8.480000	0.2	1.235561
8.483333	0.2	1.271532
8.486667	0.2	1.305560
8.490000	0.2	1.337117
8.493333	0.2	1.365809
8.496667	0.2	1.391387
8.500000	0.2	1.413988
8.503333	0.2	1.433846
8.506667	0.2	1.450685
8.510000	0.2	1.463871
8.513333	0.2	1.473117
8.516667	0.2	1.478623
8.520000	0.2	1.480704
8.523333	0.2	1.479722
8.526667	0.2	1.476084
8.530000	0.2	1.469957
8.533333	0.2	1.461077
8.536667	0.2	1.448938
8.540000	0.2	1.433433
8.543333	0.2	1.415221
8.546667	0.2	1.394951
8.550000	0.2	1.372426
8.553333	0.2	1.347142
8.556667	0.2	1.319030
8.560000	0.2	1.288360
8.563333	0.2	1.255638
8.566667	0.2	1.221575
8.570000	0.2	1.186812
8.573333	0.2	1.151888
8.576667	0.2	1.117254
8.580000	0.2	1.082930
8.583333	0.2	1.048371
8.586667	0.2	1.012920
8.590000	0.2	0.976415
8.593333	0.2	0.939313
8.596667	0.2	0.902064
8.600000	0.2	0.864796
8.603333	0.2	0.827699
8.606667	0.2	0.791090
8.610000	0.2	0.755172
8.613333	0.2	0.720239
8.616667	0.2	0.686873
8.620000	0.2	0.655500
8.623333	0.2	0.625897
8.626667	0.2	0.597480
8.630000	0.2	0.569662
8.633333	0.2	0.541971
8.636667	0.2	0.514543
8.640000	0.2	0.488187
8.643333	0.2	0.463612
8.646667	0.2	0.440813
8.650000	0.2	0.419296
8.653333	0.2	0.399014
8.656667	0.2	0.380505
8.660000	0.2	0.363717
8.663333	0.2	0.347641
8.666667	0.2	0.331552
8.670000	0.2	0.315973
8.673333	0.2	0.302101
8.676667	0.2	0.290462
8.680000	0.2	0.280207
8.683333	0.2	0.269957
8.686667	0.2	0.259212
8.690000	0.2	0.248499
8.693333	0.2	0.238461
8.696667	0.2	0.229205
8.700000	0.2	0.220249
8.703333	0.2	0.211168
8.706667	0.2	0.202320
8.710000	0.2	0.194643
8.713333	0.2	0.188832
8.716667	0.2	0.184948
8.720000	0.2	0.182482
8.723333	0.2	0.180615
8.726667	0.2	0.178820
8.730000	0.2	0.177148
8.733333	0.2	0.175748
8.736667	0.2	0.174616
8.740000	0.2	0.173795
8.743333	0.2	0.173027
8.746667	0.2	0.171443
8.750000	0.2	0.168386
8.753333	0.2	0.164238
8.756667	0.2	0.159877
8.760000	0.2	0.155704
8.763333	0.2	0.151859
8.766667	0.2	0.148798
8.770000	0.2	0.146928
8.773333	0.2	0.146317
8.776667	0.2	0.146705
8.780000	0.2	0.147375
8.783333	0.2	0.147687
8.786667	0.2	0.147584
8.790000	0.2	0.146979
8.793333	0.2	0.145397
8.796667	0.2	0.142781
8.800000	0.2	0.139932
8.803333	0.2	0.137763
8.806667	0.2	0.136522
8.810000	0.2	0.135848
8.813333	0.2	0.135241
8.816667	0.2	0.134228
8.820000	0.2	0.132293
8.823333	0.2	0.129243
8.826667	0.2	0.125652
8.830000	0.2	0.122615
8.833333	0.2	0.121079
8.836667	0.2	0.121372
8.840000	0.2	0.123123
8.843333	0.2	0.125347
8.846667	0.2	0.126811
8.850000	0.2	0.126752
8.853333	0.2	0.125088
8.856667	0.2	0.122309
8.860000	0.2	0.119546
8.863333	0.2	0.117883
8.866667	0.2	0.117441
8.870000	0.2	0.117720
8.873333	0.2	0.118339
8.876667	0.2	0.119009
8.880000	0.2	0.119364
8.883333	0.2	0.119085
8.886667	0.2	0.117902
8.890000	0.2	0.115709
8.893333	0.2	0.112895
8.896667	0.2	0.110251
8.900000	0.2	0.108307
8.903333	0.2	0.106976
8.906667	0.2	0.105970
8.910000	0.2	0.105184
8.913333	0.2	0.104593
8.916667	0.2	0.104056
8.920000	0.2	0.103208
8.923333	0.2	0.101826
8.926667	0.2	0.100574
8.930000	0.2	0.100574
8.933333	0.2	0.101928
8.936667	0.2	0.103667
8.940000	0.2	0.105053
8.943333	0.2	0.106022
8.946667	0.2	0.106752
8.950000	0.2	0.107191
8.953333	0.2	0.106999
8.956667	0.2	0.106304
8.960000	0.2	0.106122
8.963333	0.2	0.107284
8.966667	0.2	0.109348
8.970000	0.2	0.111132
8.973333	0.2	0.111879
8.976667	0.2	0.111594
8.980000	0.2	0.110713
8.983333	0.2	0.109650
8.986667	0.2	0.108555
8.990000	0.2	0.107697
8.993333	0.2	0.107717
8.996667	0.2	0.108875
9.000000	0.2	0.110495
9.003333	0.2	0.111839
9.006667	0.2	0.113131
9.010000	0.2	0.115233
9.013333	0.2	0.118467
9.016667	0.2	0.122046
9.020000	0.2	0.124946
9.023333	0.2	0.127066
9.026667	0.2	0.128997
9.030000	0.2	0.131027
9.033333	0.2	0.133051
9.036667	0.2	0.135219
9.040000	0.2	0.137934
9.043333	0.2	0.141388
9.046667	0.2	0.145475
9.050000	0.2	0.149834
9.053333	0.2	0.153955
9.056667	0.2	0.157612
9.060000	0.2	0.161026
9.063333	0.2	0.164488
9.066667	0.2	0.167894
9.070000	0.2	0.170854
9.073333	0.2	0.173395
9.076667	0.2	0.176197
9.080000	0.2	0.179951
9.083333	0.2	0.185057
9.086667	0.2	0.191874
9.090000	0.2	0.200452
9.093333	0.2	0.210033
9.096667	0.2	0.219347
9.100000	0.2	0.227557
9.103333	0.2	0.234733
9.106667	0.2	0.241379
9.110000	0.2	0.248104
9.113333	0.2	0.255645
9.116667	0.2	0.264349
9.120000	0.2	0.273779
9.123333	0.2	0.283176
9.126667	0.2	0.292031
9.130000	0.2	0.300105
9.133333	0.2	0.307441
9.136667	0.2	0.314530
9.140000	0.2	0.321717
9.143333	0.2	0.328527
9.146667	0.2	0.334406
9.150000	0.2	0.339766
9.153333	0.2	0.345663
9.156667	0.2	0.352682
9.160000	0.2	0.360533
9.163333	0.2	0.368528
9.166667	0.2	0.375923
9.170000	0.2	0.381975
9.173333	0.2	0.386156
9.176667	0.2	0.388471
9.180000	0.2	0.389496
9.183333	0.2	0.390119
9.186667	0.2	0.391227
9.190000	0.2	0.393220
9.193333	0.2	0.395513
9.196667	0.2	0.396843
9.200000	0.2	0.396376
9.203333	0.2	0.394262
9.206667	0.2	0.391251
9.210000	0.2	0.388196
9.213333	0.2	0.385606
9.216667	0.2	0.383459
9.220000	0.2	0.381400
9.223333	0.2	0.379091
9.226667	0.2	0.376499
9.230000	0.2	0.373627
9.233333	0.2	0.370053
9.236667	0.2	0.365219
9.240000	0.2	0.359075
9.243333	0.2	0.352119
9.246667	0.2	0.344844
9.250000	0.2	0.337347
9.253333	0.2	0.329489
9.256667	0.2	0.321022
9.260000	0.2	0.311850
9.263333	0.2	0.302525
9.266667	0.2	0.293925
9.270000	0.2	0.286291
9.273333	0.2	0.279066
9.276667	0.2	0.271567
9.280000	0.2	0.263593
9.283333	0.2	0.255471
9.286667	0.2	0.247753
9.290000	0.2	0.240882
9.293333	0.2	0.234841
9.296667	0.2	0.229103
9.300000	0.2	0.223055
9.303333	0.2	0.216534
9.306667	0.2	0.209800
9.310000	0.2	0.202988
9.313333	0.2	0.196035
9.316667	0.2	0.189261
9.320000	0.2	0.183421
9.323333	0.2	0.178854
9.326667	0.2	0.174941
9.330000	0.2	0.170775
9.333333	0.2	0.166036
9.336667	0.2	0.161165
9.340000	0.2	0.157003
9.343333	0.2	0.154008
9.346667	0.2	0.151945
9.350000	0.2	0.150361
9.353333	0.2	0.148750
9.356667	0.2	0.146642
9.360000	0.2	0.143905
9.363333	0.2	0.140586
9.366667	0.2	0.136594
9.370000	0.2	0.131920
9.373333	0.2	0.127171
9.376667	0.2	0.123570
9.380000	0.2	0.121860
9.383333	0.2	0.121434
9.386667	0.2	0.120993
9.390000	0.2	0.119732
9.393333	0.2	0.117653
9.396667	0.2	0.115160
9.400000	0.2	0.112703
9.403333	0.2	0.110650
9.406667	0.2	0.108942
9.410000	0.2	0.106982
9.413333	0.2	0.104482
9.416667	0.2	0.102101
9.420000	0.2	0.100615
9.423333	0.2	0.099889
9.426667	0.2	0.099302
9.430000	0.2	0.098582
9.433333	0.2	0.097749
9.436667	0.2	0.096895
9.440000	0.2	0.096270
9.443333	0.2	0.096182
9.446667	0.2	0.096790
9.450000	0.2	0.097948
9.453333	0.2	0.099247
9.456667	0.2	0.100542
9.460000	0.2	0.102037
9.463333	0.2	0.103535
9.466667	0.2	0.104440
9.470000	0.2	0.104408
9.473333	0.2	0.103544
9.476667	0.2	0.102456
9.480000	0.2	0.101789
9.483333	0.2	0.101278
9.486667	0.2	0.100099
9.490000	0.2	0.098256
9.493333	0.2	0.096742
9.496667	0.2	0.096315
9.500000	0.2	0.096756
9.503333	0.2	0.097195
9.506667	0.2	0.096915
9.510000	0.2	0.096031
9.513333	0.2	0.095235
9.516667	0.2	0.094880
9.520000	0.2	0.094742
9.523333	0.2	0.094523
9.526667	0.2	0.094049
9.530000	0.2	0.093240
9.533333	0.2	0.092454
9.536667	0.2	0.092525
9.540000	0.2	0.093865
9.543333	0.2	0.095803
9.546667	0.2	0.097170
9.550000	0.2	0.097202
9.553333	0.2	0.095725
9.556667	0.2	0.093134
9.560000	0.2	0.090197
9.563333	0.2	0.087492
9.566667	0.2	0.085259
9.570000	0.2	0.083742
9.573333	0.2	0.083272
9.576667	0.2	0.084101
9.580000	0.2	0.086153
9.583333	0.2	0.088795
9.586667	0.2	0.091160
9.590000	0.2	0.092740
9.593333	0.2	0.093459
9.596667	0.2	0.093409
9.600000	0.2	0.092708
9.603333	0.2	0.091449
9.606667	0.2	0.089800
9.610000	0.2	0.088253
9.613333	0.2	0.087557
9.616667	0.2	0.088096
9.620000	0.2	0.089395
9.623333	0.2	0.090544
9.626667	0.2	0.091084
9.630000	0.2	0.091270
9.633333	0.2	0.091684
9.636667	0.2	0.092836
9.640000	0.2	0.094771
9.643333	0.2	0.096929
9.646667	0.2	0.098543
9.650000	0.2	0.099115
9.653333	0.2	0.098575
9.656667	0.2	0.097264
9.660000	0.2	0.095773
9.663333	0.2	0.094830
9.666667	0.2	0.095179
9.670000	0.2	0.096943
9.673333	0.2	0.099043
9.676667	0.2	0.100009
9.680000	0.2	0.099456
9.683333	0.2	0.098163
9.686667	0.2	0.096950
9.690000	0.2	0.096249
9.693333	0.2	0.096380
9.696667	0.2	0.097527
9.700000	0.2	0.099315
9.703333	0.2	0.100618
9.706667	0.2	0.100339
9.710000	0.2	0.098584
9.713333	0.2	0.096547
9.716667	0.2	0.095253
9.720000	0.2	0.094951
9.723333	0.2	0.095547
9.726667	0.2	0.096852
9.730000	0.2	0.098354
9.733333	0.2	0.099451
9.736667	0.2	0.099970
9.740000	0.2	0.100095
9.743333	0.2	0.099999
9.746667	0.2	0.099864
9.750000	0.2	0.100006
9.753333	0.2	0.100723
9.756667	0.2	0.102033
9.760000	0.2	0.103618
9.763333	0.2	0.104981
9.766667	0.2	0.105684
9.770000	0.2	0.105705
9.773333	0.2	0.105488
9.776667	0.2	0.105371
9.780000	0.2	0.105151
9.783333	0.2	0.104548
9.786667	0.2	0.103738
9.790000	0.2	0.103219
9.793333	0.2	0.103276
9.796667	0.2	0.103415
9.800000	0.2	0.102742
9.803333	0.2	0.101045
9.806667	0.2	0.098899
9.810000	0.2	0.097061
9.813333	0.2	0.096093
9.816667	0.2	0.096216
9.820000	0.2	0.097409
9.823333	0.2	0.099464
9.826667	0.2	0.101714
9.830000	0.2	0.103192
9.833333	0.2	0.103450
9.836667	0.2	0.103063
9.840000	0.2	0.102869
9.843333	0.2	0.102886
9.846667	0.2	0.102668
9.850000	0.2	0.102420
9.853333	0.2	0.102919
9.856667	0.2	0.104372
9.860000	0.2	0.106017
9.863333	0.2	0.107036
9.866667	0.2	0.107429
9.870000	0.2	0.107664
9.873333	0.2	0.107882
9.876667	0.2	0.107998
9.880000	0.2	0.108128
9.883333	0.2	0.108422
9.886667	0.2	0.108998
9.890000	0.2	0.110011
9.893333	0.2	0.111241
9.896667	0.2	0.111914
9.900000	0.2	0.111533
9.903333	0.2	0.110543
9.906667	0.2	0.109731
9.910000	0.2	0.109328
9.913333	0.2	0.108948
9.916667	0.2	0.108248
9.920000	0.2	0.107453
9.923333	0.2	0.107050
9.926667	0.2	0.107095
9.930000	0.2	0.107141
9.933333	0.2	0.106749
9.936667	0.2	0.105860
9.940000	0.2	0.104923
9.943333	0.2	0.104777
9.946667	0.2	0.106009
9.950000	0.2	0.108333
9.953333	0.2	0.110871
9.956667	0.2	0.112879
9.960000	0.2	0.114111
9.963333	0.2	0.114832
9.966667	0.2	0.115366
9.970000	0.2	0.115627
9.973333	0.2	0.115487
9.976667	0.2	0.115281
9.980000	0.2	0.115484
9.983333	0.2	0.116143
9.986667	0.2	0.116799
9.990000	0.2	0.116695
9.993333	0.2	0.115303
9.996667	0.2	0.112975
10.000000	0.2	0.110696
10.003333	0.2	0.109205
10.006667	0.2	0.108540
10.010000	0.2	0.108179
10.013333	0.2	0.107693
10.016667	0.2	0.107157
10.020000	0.2	0.106789
10.023333	0.2	0.106797
10.026667	0.2	0.107464
10.030000	0.2	0.108970
10.033333	0.2	0.111220
10.036667	0.2	0.113759
10.040000	0.2	0.115877
10.043333	0.2	0.117058
10.046667	0.2	0.117398
10.050000	0.2	0.117408
10.053333	0.2	0.117349
10.056667	0.2	0.117005
10.060000	0.2	0.116233
10.063333	0.2	0.115461
10.066667	0.2	0.115355
10.070000	0.2	0.116097
10.073333	0.2	0.116988
10.076667	0.2	0.116797
10.080000	0.2	0.114879
10.083333	0.2	0.112023
10.086667	0.2	0.109855
10.090000	0.2	0.109525
10.093333	0.2	0.111077
10.096667	0.2	0.113641
10.100000	0.2	0.115834
10.103333	0.2	0.116389
10.106667	0.2	0.114976
10.110000	0.2	0.112476
10.113333	0.2	0.110271
10.116667	0.2	0.109243
10.120000	0.2	0.109542
10.123333	0.2	0.110884
10.126667	0.2	0.112791
10.130000	0.2	0.114812
10.133333	0.2	0.116552
10.136667	0.2	0.117461
10.140000	0.2	0.117106
10.143333	0.2	0.115692
10.146667	0.2	0.113900
10.150000	0.2	0.112345
10.153333	0.2	0.111408
10.156667	0.2	0.111248
10.160000	0.2	0.111618
10.163333	0.2	0.111957
10.166667	0.2	0.111854
10.170000	0.2	0.111188
10.173333	0.2	0.110153
10.176667	0.2	0.109319
10.180000	0.2	0.109121
10.183333	0.2	0.109345
10.186667	0.2	0.109538
10.190000	0.2	0.109667
10.193333	0.2	0.109892
10.196667	0.2	0.109932
10.200000	0.2	0.109226
10.203333	0.2	0.107732
10.206667	0.2	0.106145
10.210000	0.2	0.105178
10.213333	0.2	0.105084
10.216667	0.2	0.105916
10.220000	0.2	0.107561
10.223333	0.2	0.109374
10.226667	0.2	0.110282
10.230000	0.2	0.109574
10.233333	0.2	0.107717
10.236667	0.2	0.106181
10.240000	0.2	0.106133
10.243333	0.2	0.107563
10.246667	0.2	0.109775
10.250000	0.2	0.112107
10.253333	0.2	0.113974
10.256667	0.2	0.114623
10.260000	0.2	0.113419
10.263333	0.2	0.110615
10.266667	0.2	0.107483
10.270000	0.2	0.105310
10.273333	0.2	0.104309
10.276667	0.2	0.103972
10.280000	0.2	0.104273
10.283333	0.2	0.105694
10.286667	0.2	0.108148
10.290000	0.2	0.110709
10.293333	0.2	0.112480
10.296667	0.2	0.113322
10.300000	0.2	0.113769
10.303333	0.2	0.114315
10.306667	0.2	0.114880
10.310000	0.2	0.115237
10.313333	0.2	0.115590
10.316667	0.2	0.116223
10.320000	0.2	0.117019
10.323333	0.2	0.117691
10.326667	0.2	0.118163
10.330000	0.2	0.118472
10.333333	0.2	0.118613
10.336667	0.2	0.118833
10.340000	0.2	0.119767
10.343333	0.2	0.121780
10.346667	0.2	0.124415
10.350000	0.2	0.126891
10.353333	0.2	0.128752
10.356667	0.2	0.129848
10.360000	0.2	0.130313
10.363333	0.2	0.130521
10.366667	0.2	0.130842
10.370000	0.2	0.131496
10.373333	0.2	0.132311
10.376667	0.2	0.132710
10.380000	0.2	0.132305
10.383333	0.2	0.131222
10.386667	0.2	0.129893
10.390000	0.2	0.128937
10.393333	0.2	0.129019
10.396667	0.2	0.130445
10.400000	0.2	0.132782
10.403333	0.2	0.134910
10.406667	0.2	0.135903
10.410000	0.2	0.135909
10.413333	0.2	0.135771
10.416667	0.2	0.135949
10.420000	0.2	0.136267
10.423333	0.2	0.136530
10.426667	0.2	0.136698
10.430000	0.2	0.136422
10.433333	0.2	0.135024
10.436667	0.2	0.132179
10.440000	0.2	0.128452
10.443333	0.2	0.124894
10.446667	0.2	0.122232
10.450000	0.2	0.120690
10.453333	0.2	0.120403
10.456667	0.2	0.121510
10.460000	0.2	0.123860
10.463333	0.2	0.126799
10.466667	0.2	0.129279
10.470000	0.2	0.130586
10.473333	0.2	0.130861
10.476667	0.2	0.130694
10.480000	0.2	0.130451
10.483333	0.2	0.130081
10.486667	0.2	0.129446
10.490000	0.2	0.128638
10.493333	0.2	0.127950
10.496667	0.2	0.127625
10.500000	0.2	0.127432
10.503333	0.2	0.126684
10.506667	0.2	0.124988
10.510000	0.2	0.122607
10.513333	0.2	0.120119
10.516667	0.2	0.118272
10.520000	0.2	0.117787
10.523333	0.2	0.118600
10.526667	0.2	0.119530
10.530000	0.2	0.119218
10.533333	0.2	0.117245
10.536667	0.2	0.114296
10.540000	0.2	0.111727
10.543333	0.2	0.110810
10.546667	0.2	0.111893
10.550000	0.2	0.114277
10.553333	0.2	0.116857
10.556667	0.2	0.118821
10.560000	0.2	0.119835
10.563333	0.2	0.119700
10.566667	0.2	0.118240
10.570000	0.2	0.115708
10.573333	0.2	0.112968
10.576667	0.2	0.110962
10.580000	0.2	0.110090
10.583333	0.2	0.110430
10.586667	0.2	0.112088
10.590000	0.2	0.114807
10.593333	0.2	0.117633
10.596667	0.2	0.119339
10.600000	0.2	0.119057
10.603333	0.2	0.116471
10.606667	0.2	0.112018
10.610000	0.2	0.107146
10.613333	0.2	0.103619
10.616667	0.2	0.102372
10.620000	0.2	0.103360
10.623333	0.2	0.105955
10.626667	0.2	0.109081
10.630000	0.2	0.111487
10.633333	0.2	0.112484
10.636667	0.2	0.112408
10.640000	0.2	0.112017
10.643333	0.2	0.111498
10.646667	0.2	0.110526
10.650000	0.2	0.109083
10.653333	0.2	0.107777
10.656667	0.2	0.107432
10.660000	0.2	0.108293
10.663333	0.2	0.109488
10.666667	0.2	0.109703
10.670000	0.2	0.108626
10.673333	0.2	0.107380
10.676667	0.2	0.107457
10.680000	0.2	0.109308
10.683333	0.2	0.112001
10.686667	0.2	0.114119
10.690000	0.2	0.114762
10.693333	0.2	0.113967
10.696667	0.2	0.112544
10.700000	0.2	0.111421
10.703333	0.2	0.111043
10.706667	0.2	0.111401
10.710000	0.2	0.112367
10.713333	0.2	0.113759
10.716667	0.2	0.115200
10.720000	0.2	0.116234
10.723333	0.2	0.116527
10.726667	0.2	0.115972
10.730000	0.2	0.114764
10.733333	0.2	0.113167
10.736667	0.2	0.111414
10.740000	0.2	0.110036
10.743333	0.2	0.109764
10.746667	0.2	0.110831
10.750000	0.2	0.112593
10.753333	0.2	0.113942
10.756667	0.2	0.113999
10.760000	0.2	0.112496
10.763333	0.2	0.109858
10.766667	0.2	0.107034
10.770000	0.2	0.104994
10.773333	0.2	0.104129
10.776667	0.2	0.104080
10.780000	0.2	0.104206
10.783333	0.2	0.104248
10.786667	0.2	0.104418
10.790000	0.2	0.104834
10.793333	0.2	0.105338
10.796667	0.2	0.105820
10.800000	0.2	0.106273
10.803333	0.2	0.106755
10.806667	0.2	0.107308
10.810000	0.2	0.107706
10.813333	0.2	0.107672
10.816667	0.2	0.107336
10.820000	0.2	0.107139
10.823333	0.2	0.107470
10.826667	0.2	0.108300
10.830000	0.2	0.109009
10.833333	0.2	0.108900
10.836667	0.2	0.107981
10.840000	0.2	0.107056
10.843333	0.2	0.106940
10.846667	0.2	0.107612
10.850000	0.2	0.108550
10.853333	0.2	0.109629
10.856667	0.2	0.111005
10.860000	0.2	0.112651
10.863333	0.2	0.114404
10.866667	0.2	0.116092
10.870000	0.2	0.117508
10.873333	0.2	0.118517
10.876667	0.2	0.119409
10.880000	0.2	0.120789
10.883333	0.2	0.122727
10.886667	0.2	0.124352
10.890000	0.2	0.124740
10.893333	0.2	0.124040
10.896667	0.2	0.123264
10.900000	0.2	0.123120
10.903333	0.2	0.123728
10.906667	0.2	0.125042
10.910000	0.2	0.126769
10.913333	0.2	0.128594
10.916667	0.2	0.130778
10.920000	0.2	0.133707
10.923333	0.2	0.136943
10.926667	0.2	0.139340
10.930000	0.2	0.140193
10.933333	0.2	0.139985
10.936667	0.2	0.139723
10.940000	0.2	0.139894
10.943333	0.2	0.140482
10.946667	0.2	0.141452
10.950000	0.2	0.142845
10.953333	0.2	0.144678
10.956667	0.2	0.146741
10.960000	0.2	0.148340
10.963333	0.2	0.148703
10.966667	0.2	0.147958
10.970000	0.2	0.147035
10.973333	0.2	0.146486
10.976667	0.2	0.146318
10.980000	0.2	0.146678
10.983333	0.2	0.147898
10.986667	0.2	0.150183
10.990000	0.2	0.153555
10.993333	0.2	0.157758
10.996667	0.2	0.161910
11.000000	0.2	0.164774
11.003333	0.2	0.165929
11.006667	0.2	0.166057
11.010000	0.2	0.165976
11.013333	0.2	0.166171
11.016667	0.2	0.167121
11.020000	0.2	0.169207
11.023333	0.2	0.172176
11.026667	0.2	0.175140
11.030000	0.2	0.177108
11.033333	0.2	0.177527
11.036667	0.2	0.176769
11.040000	0.2	0.176151
11.043333	0.2	0.176990
11.046667	0.2	0.179616
11.050000	0.2	0.183529
11.053333	0.2	0.188055
11.056667	0.2	0.192554
11.060000	0.2	0.196496
11.063333	0.2	0.199659
11.066667	0.2	0.202067
11.070000	0.2	0.203772
11.073333	0.2	0.204824
11.076667	0.2	0.205012
11.080000	0.2	0.203921
11.083333	0.2	0.201778
11.086667	0.2	0.199844
11.090000	0.2	0.199609
11.093333	0.2	0.201446
11.096667	0.2	0.204124
11.100000	0.2	0.205900
11.103333	0.2	0.205718
11.106667	0.2	0.203763
11.110000	0.2	0.201539
11.113333	0.2	0.200798
11.116667	0.2	0.202104
11.120000	0.2	0.204554
11.123333	0.2	0.206578
11.126667	0.2	0.207282
11.130000	0.2	0.207004
11.133333	0.2	0.206390
11.136667	0.2	0.205591
11.140000	0.2	0.204425
11.143333	0.2	0.202845
11.146667	0.2	0.201480
11.150000	0.2	0.201509
11.153333	0.2	0.203411
11.156667	0.2	0.206209
11.160000	0.2	0.208324
11.163333	0.2	0.208787
11.166667	0.2	0.207555
11.170000	0.2	0.205119
11.173333	0.2	0.202189
11.176667	0.2	0.199440
11.180000	0.2	0.197216
11.183333	0.2	0.195593
11.186667	0.2	0.194485
11.190000	0.2	0.193721
11.193333	0.2	0.193081
11.196667	0.2	0.192266
11.200000	0.2	0.191335
11.203333	0.2	0.190820
11.206667	0.2	0.190974
11.210000	0.2	0.191392
11.213333	0.2	0.191413
11.216667	0.2	0.190579
11.220000	0.2	0.188693
11.223333	0.2	0.185908
11.226667	0.2	0.182932
11.230000	0.2	0.180753
11.233333	0.2	0.179889
11.236667	0.2	0.179953
11.240000	0.2	0.180157
11.243333	0.2	0.180110
11.246667	0.2	0.179798
11.250000	0.2	0.179184
11.253333	0.2	0.178173
11.256667	0.2	0.176652
11.260000	0.2	0.174590
11.263333	0.2	0.172221
11.266667	0.2	0.170066
11.270000	0.2	0.168807
11.273333	0.2	0.168810
11.276667	0.2	0.169554
11.280000	0.2	0.169898
11.283333	0.2	0.169006
11.286667	0.2	0.166828
11.290000	0.2	0.163760
11.293333	0.2	0.160161
11.296667	0.2	0.156394
11.300000	0.2	0.152890
